company_name,job_title,career_level,deadline,apply_url,tech_stacks,requirements,preferences,responsibilities,team_culture,benefits
버티컬바,QA 엔지니어(5년 이상),경력 5-10년,상시채용,https://www.wanted.co.kr/wd/356672,공고문 내 명시 없음,"• B2B SaaS 제품 QA 경험 5년 이상
• 복잡한 데이터 파이프라인 또는 워크플로우 기반 제품의 테스트 경험
• API(REST) 테스트 경험 (Postman, Insomnia 등)
• 버그 재현 및 리포트 작성 능력, 엔지니어링 팀과의 실무 협업 경험
• AI/LLM 도구를 단순 보조 수단이 아닌 QA 워크플로우의 일부로 실제 업무에 적용한 경험","• 기능 명세가 불완전한 상황에서도 엣지 케이스를 스스로 정의하고 테스트할 수 있는 사람
• 단순히 버그를 찾는 것을 넘어, 제품이 왜 그렇게 동작해야 하는지 이해하고 기준을 만드는 사람
• ERP처럼 복잡한 도메인을 빠르게 학습하고 제품 컨텍스트에 맞게 적용하는 사람","• CrossCheck의 중심축인 Snapshot Diff Release Package Deploy 플로우 전체를 검증합니다.
• Snapshot 파이프라인 : Extraction Post Extraction Dependency 생성 전 단계의 정합성 및 안정성 검증.
• Snapshot Compare (Diff) : 두 환경 간 변경사항 비교 결과의 정확성 검증.
• Release Package : 체리피킹 로직, Draft Validate Deploy 플로우 검증.
• Package Deployment 이력 : Validation/Deployment 결과 기록 정확성, 감사 로그 누락 여부.
• LLM을 활용한 테스트 케이스 생성 및 엣지 케이스 도출.
• AI Agent 기능 검증.
• Standard Object / Custom Object 탭별 데이터 정확성 검증.
• AI Agent 응답의 정확성 및 컨텍스트 유지 여부 검증.
• 테스트 전략 수립 및 QA 환경 구성.
• CI/CD 파이프라인 내 테스트 자동화 통합.",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원
• 보너스
• 스톡옵션
• 장비지원
• AI 선도 기업
• 건강검진지원"
와탭랩스(WhaTapLabs),QA 엔지니어,경력 3-10년,상시채용,https://www.wanted.co.kr/wd/342982,"Linux, Kubernetes, AWS, Git, Jira, GitHub Issues","• SaaS 또는 소프트웨어 제품 대상 QA, 품질 검증, 또는 기술 지원/온보딩 관련 경험 3년 이상
• 사용자 관점의 E2E(End-to-End) 시나리오 분석 및 검증 능력
• 정교한 버그 리포트 작성 및 이슈 트래킹 도구(Jira, GitHub Issues 등) 활용 능력
• OS: Linux 터미널 기반의 설치, 설정 및 로그 확인 기능
• Infra: AWS(EC2) 또는 Kubernetes 환경에 대한 기본적인 이해 및 환경 구성 능력
• Tool: Git, 브라우저 개발자 도구 활용 및 기본 로그 분석 역량",공고문 내 명시 없음,"• 고객 여정(Onboarding Journey) 최적화 검증
• 회원가입부터 에이전트 설치, 대시보드 활성화까지 전 구간의 시나리오를 고객의 시각에서 검증합니다.
• 다양한 인프라 환경(Linux, Kubernetes, Cloud 등)에서의 호환성 및 회귀 테스트를 수행합니다.
• 이슈 탐지 및 체계적 관리
• UI/UX 혼란, 문서 불일치, 설치 오류 등 고객 관점의 페인 포인트(Pain Point)를 발굴하고 재현합니다.
• 로그 분석 및 환경 정보를 바탕으로 이슈를 체계화하여 트래킹 시스템(Jira 등)에 등록합니다.
• 품질 개선을 위한 전방위적 협업
• 발견된 이슈의 우선순위를 정의하고, 에러 메시지 개선이나 가이드 보완 등 구체적인 개선안을 제안합니다.
• 제품/개발/고객지원 팀과 긴밀히 소통하여 품질 지표를 관리하고 제품에 반영합니다.
• 테스트 설계 및 자동화
• 고객 여정 기반의 체크리스트를 설계하고, 반복적인 회귀 검증을 위한 자동화(스크립트/도구)를 추진합니다.","스타트업의 속도감, 기술 기업의 깊이, 그리고 사람 중심의 문화를 함께 추구합니다.
실패를 두려워하지 않고 새로운 도전에 몰입하는 동료들이 모여 수평적이고 열린 커뮤니케이션 속에서 각자의 전문성을 마음껏 발휘하고 있습니다.","• 합격보상: 지원자, 추천인 각 현금 50만원
• 처우: 6,000만원 이상
• 건강검진지원
• 자율복장
• 커피·스낵바
• 무제한연차
• 유연근무"
미리디,Jr. QA 엔지니어,경력 1-3년,2026.05.27,https://www.wanted.co.kr/wd/306913,"GitHub, Jira, Confluence, Checkly, Slack, Redmine, Playwright","• 플랫폼별 환경을 고려한 테스트 케이스 도출, 테스트 계획 수립 및 수행 경험
• Slack, Confluence, Jira, Redmine 등 협업 및 버그 트래킹 도구 사용에 익숙함
• 소프트웨어 테스트 및 QA 기본 지식과 프로세스에 대한 이해
• 맡은 업무를 책임감 있게 수행하는 성실하고 꼼꼼한 업무 처리 능력
• 간결하고 명확한 커뮤니케이션 가능
• 테스팅 업무에 대한 높은 관심과 적극적인 태도
• 소프트웨어 개발 라이프사이클 전반에서의 품질 관리 경험
• 1년 계약직 근무 가능자 (계약 종료 시 성과 평가에 따라 1년 연장 가능)",공고문 내 명시 없음,"• QA 기능 조직에 소속되어, 특정 프로덕트를 담당하는 스쿼드에 참여하여 QA 업무 수행
• 담당 프로덕트에 대해 테스트 케이스 작성·수행 및 정기 배포 이슈 검증
• 매주 업데이트되는 다양한 기능에 대해 변경 사항과 히스토리 파악 및 이슈 정리
• 서비스 전반에서 발생하는 운영 이슈 분석 및 대응
• 프론트엔드 정기 배포 버전 품질 검증 및 릴리즈 확인
• 반복적으로 수행되는 테스트 케이스는 Playwright 기반 E2E 자동화 테스트로 구현
• 자동화 테스트 코드는 GitHub를 통해 Pull Request로 관리
• 테스트 환경에서는 GitHub Actions를 활용한 사전 자동화 테스트 검증
• 실서버에서는 Checkly 기반 모니터링을 통해 안정성 확인","• 수평적 조직
• 유연 근무
• 일·가정 양립
• 사내 동호회","• 식대 지원
• 보너스
• 계약직 1년"
클레로보틱스,3차원 머신비전 솔루션 SW QA 엔지니어,경력 4-10년,상시채용,https://www.wanted.co.kr/wd/342811,공고문 내 명시 없음,"• 관련 분야 4년 이상의 실무 경험 (연차보다 실제 수행 역할과 기여도를 중요하게 봅니다.)
• 테스트 계획 수립 및 문서화 경험
• 요구사항 분석 및 품질 리스크 도출 경험
• S/W 품질 프로세스에 대한 이해","• 문제를 발견하면 원인을 구조적으로 분석하고 개선까지 이끌어내는 분
• 개발팀과 적극적으로 커뮤니케이션하며 품질을 함께 만들어갈 수 있는 분
• 스타트업 환경에서 역할을 유연하게 확장하며 기여할 수 있는 분
• 백오피스 업무도 편견없이 팀에 기여하는 일이라는 생각으로 즐겁게 하시는 분","1. 3차원 머신비전 솔루션 S/W 테스트 설계 및 수행
• 일반 사용자용 S/W(개발중) 및 특수 사용자용 S/W 테스트
• 요구사항 기반 / 사용성 기반 테스트 설계
• Test Plan, Test Case, Test Checklist 수립 및 문서화
• 기능, 성능, 안정성 검증 및 릴리즈 전 품질 검증
2. 품질 관리 및 프로세스 운영
• S/W 품질 프로세스 정립 및 개선
• 버그 관리 및 원인 분석 (Root Cause Analysis)
• 제품 유지보수 및 하자 대응 관리
• 개발팀과 협업하여 품질 이슈 개선
3. 테스트 자동화 환경 구축
• 테스트 자동화 전략 수립 및 운영
• 자동화 환경 구축 및 지속적 개선
• CI/CD 환경과 연계한 품질 관리 체계 강화",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원
• 건강검진지원
• 휴가비
• 커피·스낵바
• 자기계발지원
• 자율복장
• 유급휴가
• 보너스"
다임리서치,시니어 SW QA 엔지니어,경력 5-10년,2026.05.31,https://www.wanted.co.kr/wd/325072,"RobotFramework, Playwright, Cypress, PyTest, python, c#, java, javascript, typescript, go","• 5 ~ 10년차 이하
• SW 개발 Cycle 전반에 걸친 품질 관리 중요성을 이해하며 이를 계획하고 실행할 수 있는 역량
• 테스트 복잡도와 불확실성을 분석하여 합리적인 일정 목표를 수립하는 역량
• 동작하는 SW와 기술 문서(개발 문서, 표준 문서)를 기반으로 기능 구조를 이해하고 테스트 설계를 수행할 수 있는 역량
• 복잡한 SW 구조와 로직을 이해하고 이를 기반으로 Test Case를 작성할 수 있는 역량
• 다양한 Test 방법론 및 기법을 이해하고 적용해 본 경험
• 로그 기반으로 이슈를 분석하여 근본 원인을 도출할 수 있는 역량
• CI/CD에 대한 개념을 이해하고 QA 업무에 적용할 수 있는 역량
• SW Test Automation Framework 활용 역량
• Jira, Slack, GitHub, Notion, Test Management Tool 사용 및 활용 역량
• 능숙하게 사용할 수 있는 Programming language가 1개 이상","• 논리적이고 유연한 사고로 유관 부서와의 협업을 위한 원할한 커뮤니케이션 역량을 보유한 분
• 반복되는 작업이나 프로세스를 개선하려는 적극적인 태도를 가지신 분
• 새로운 기술/지식 습득에 적극적으로 임하시는 분
• 스타트업 문화에 대한 이해도가 높고, 주도적으로 업무에 임하시는 분
• 공동 목표를 가진 팀원들과 적극적으로 소통하며 업무에 임하시는 분","• 대규모 물류 로봇 관제 SW 및 신규 Solution QA 업무
• 기능 요구사항 분석 및 테스트 케이스 설계 / 수행
• SW 이슈 분석 및 리스크 관리
• Test 자동화 Platform 운영 및 Script 작성",공고문 내 명시 없음,"• 건강검진지원
• 커피·스낵바
• 장비지원
• 보너스"
넛지헬스케어(캐시워크),QA 엔지니어,신입,상시채용,https://www.wanted.co.kr/wd/126393,공고문 내 명시 없음,"병역특례 대상자
Android / iOS 등 모바일 OS에 관심이 높으신 분
메신저 커뮤니케이션이 원활한 분
기능 메뉴얼 등 문서를 읽고 빠른 이해가 가능하신 분
엑셀 등 간단한 오피스 작업 및 문서화가 원활하신 분",공고문 내 명시 없음,모바일 App / Web 서비스 품질 검증 테스트,공고문 내 명시 없음,"커피·스낵바
복지포인트
식대지원
건강검진지원"
쿤텍,테스트 코드 자동화 개발 엔지니어 (QA),경력 3-20년,상시채용,https://www.wanted.co.kr/wd/354247,"Shell, Python, Java, JavaScript","• 학력 : 무관
• 경력 : 3년 ~ 20년 이하
• ISTQB 자격증 보유 (Foundation 이상)
• SE(System Engineer) 또는 운영/인프라 엔지니어링 경험
• 스크립트 작성 능력 보유 (Shell, Python 등)
• 기본적인 개발 경험(예: Python/JavaScript/Java 등 중 1개 이상)
• 웹 서비스·API·DB에 대한 기본 이해
• 문제를 구조적으로 분석하고 소통할 수 있는 능력","• 병역특례 지원 가능
• 장애인 우대","• 웹 어플리케이션 신규 기능 및 개선 기능 QA 수행
• 테스트 전략 수립: 기능/회귀/통합/성능 테스트 계획·설계
• 테스트 자동화 스크립트 작성 및 테스트 환경 구성
• 요구사항 분석 및 테스트 케이스/시나리오 작성
• 버그 분석, 원인 파악, 개발자와의 협업 통한 품질 개선
• CI/CD 파이프라인 기반 테스트 자동화 협업
• 대규모 데이터 처리 환경의 품질 안정성 검증",공고문 내 명시 없음,"• 자기계발지원
• 커피·스낵바
• 출산휴가
• 워크샵
• 육아휴직
• 장비지원"
휴넷,QA 엔지니어 (4년 이상),경력 4-7년,상시채용,https://www.wanted.co.kr/wd/344752,"Postman, Swagger","• QA 경력 4~7년 (플랫폼/서비스 테스트 경험 필수)
• PC Web, Mobile Web, 하이브리드 App 등 플랫폼 테스트 경험
• 테스트 설계 기법 활용 경험(동등 분할, 경계값 분석, 상태 전이 등)
• API 테스트 도구를 활용한 테스트 설계 및 검증 경험",• 개발 조직과 원활한 커뮤니케이션이 가능한 수준의 기술 지식 보유,"• 한정된 리소스로 최대 품질을 확보하는 테스트 전략 수립
• 정적 테스트를 통한 결함 조기 발견 및 예방
• 체계적인 테스트 실행과 결함 관리를 통한 릴리스 품질 확보
• PC Web, Mobile Web, 하이브리드 App 등 멀티 플랫폼 환경에서의 일관된 사용자 경험 보장
• 빠른 릴리스 주기를 지원하기 위한 리그레션 자동화",공고문 내 명시 없음,"• 복지포인트
• 자기계발지원
• 식대지원
• 워크샵
• 육아휴직
• 보너스"
퀀텀에어로,QA/시험검증 엔지니어,경력 3년 이상,상시채용,https://www.wanted.co.kr/wd/349317,공고문 내 명시 없음,"• 컴퓨터공학 / 전자공학 / 기계공학 / 항공우주공학 석사 이상
• 관련경력 3년이상
• 드론 비행 시험 경험(조종자격 보유 우대)
• 시험 장비 운용 및 데이터 분석
• 국방 표준/규격(기품원) 이해
• 시험 보고서 작성 능력",공고문 내 명시 없음,"• 군사요구도 기반 기능성능 시험 계획 수립 및 수행
• 비행시간/비행거리/비행고도 등 성능 측정 및 데이터 분석
• 비상 상황(배터리 부족/통신 두절/비정상 착륙) 대응 시험
• 환경 시험(-10℃~+40℃, 내풍 8m/s, 방수 IPX3) 수행
• 외부 시험기관(프로펠러 회전속도, 온도/풍속, 방수등급) 시험 조율
• TTA 시험검증 절차서 기반 시험성적서 작성",공고문 내 명시 없음,"• 보너스
• 50명이하
• 연봉 업계평균이상
• 인원 급성장
• 유망산업
• 자기계발지원
• 커피·스낵바
• 리프레시휴가
• AI 선도 기업"
비댁스,Senior QA Engineer,경력 5-10년,2026.05.17,https://www.wanted.co.kr/wd/359368,공고문 내 명시 없음,"• 경력: 5년 이상 10년 이하, 또는 그에 준하는 역량을 보유하신 분
• Software QA 전반에 대한 이해를 바탕으로 테스트 전략 수립부터 품질 검증 리스크 관리까지 QA 전 사이클을 경험하신 분
• 특정 도메인 또는 프로젝트 단위에서 QA 업무를 리드하여 수행한 경험이 있으신 분
• 정형화된 프로세스가 아닌 QA 프로세스를 직접 설계하고 만들어본 경험이 있으신 분
• 주어진 업무에 그치지 않고 주도적으로 문제를 정의하고 해결해 나가시는 분",공고문 내 명시 없음,"• 가상자산 커스터디, 기업 간 거래, 스테이블 코인 운영 등 Web 기반 서비스에 대한 테스트 설계 및 QA 검증을 수행합니다.
• 테스트 전략 수립 및 테스트 케이스 설계/수행을 통해 서비스 품질을 확보합니다.
• 서비스 전반의 품질 개선을 위해 팀과 함께 효율적인 QA 프로세스를 구축하고 고도화합니다.
• 개발, 기획, 운영 등 유관 부서와 협업하여 품질 이슈를 사전에 예방하고 개선합니다.","QA Team은 가상자산 커스터디 서비스의 안정성과 신뢰성을 지키기 위해 다양한 품질 관리 활동을 수행하고 있습니다.
단순한 테스트를 넘어 서비스 전반의 리스크를 미리 발견하고 개선하는데 집중하고 있습니다.
우리는 서비스 품질을 특정 팀만의 책임이 아닌 모두가 함께 만들어가는 가치라고 생각합니다.
그래서 문제를 숨기기보다 적극적으로 공유하고 더 나은 방향으로 빠르게 개선해 나가는 문화를 지향합니다.
또한 팀 분위기는 무겁기보다는 자유롭고 열린 편으로 누구나 편하게 의견을 제시하고 논의할 수 있습니다.","• 식대지원
• 커피·스낵바
• 장비지원
• 연봉 업계평균이상"
